# FONLL heavy quark hadroproduction cross section, calculated on Sun May2 21:38:53 CEST 2021
# FONLL version and perturbative order: ## FONLL v1.3.2 fonll [ds/dpt^2dy (pb/GeV^2)]
# quark = bottom
# final state = meson. NP params (cm,lm,hm) = 24.2, 26.7, 22.2
# BR(q->meson) = 1
# ebeam1 = 6500, ebeam2 = 6500
# PDF set = CTEQ6.6
# ptmin = 0.025
# ptmax = 100.025
# ymin = -1
# ymax = 1
# Uncertainties from scales, masses, PDFs combined quadratically
# cross section is ds/dpt (pb/GeV)
pt central min max min_sc max_sc min_mass max_mass min_pdf max_pdf fr=.5.5 fr=22 fr=21 fr=12 fr=1.5 fr=.51
84.3250 5.9098e+02 5.2255e+02 6.6057e+02 5.2867e+02 6.5457e+02 5.8600e+02 5.9588e+02 5.6312e+02 6.1884e+02 6.3817e+02 5.4678e+02 6.0892e+02 5.2867e+02 6.5457e+02 5.7022e+02
84.3750 5.8920e+02 5.2099e+02 6.5856e+02 5.2709e+02 6.5257e+02 5.8424e+02 5.9408e+02 5.6143e+02 6.1697e+02 6.3624e+02 5.4513e+02 6.0707e+02 5.2709e+02 6.5257e+02 5.6851e+02
84.4250 5.8742e+02 5.1943e+02 6.5656e+02 5.2552e+02 6.5059e+02 5.8248e+02 5.9229e+02 5.5974e+02 6.1511e+02 6.3431e+02 5.4348e+02 6.0523e+02 5.2552e+02 6.5059e+02 5.6682e+02
84.4750 5.8565e+02 5.1788e+02 6.5456e+02 5.2395e+02 6.4861e+02 5.8073e+02 5.9050e+02 5.5805e+02 6.1325e+02 6.3239e+02 5.4185e+02 6.0340e+02 5.2395e+02 6.4861e+02 5.6512e+02
84.5250 5.8388e+02 5.1633e+02 6.5257e+02 5.2238e+02 6.4663e+02 5.7898e+02 5.8872e+02 5.5637e+02 6.1140e+02 6.3048e+02 5.4021e+02 6.0157e+02 5.2238e+02 6.4663e+02 5.6343e+02
84.5750 5.8212e+02 5.1479e+02 6.5059e+02 5.2082e+02 6.4467e+02 5.7724e+02 5.8695e+02 5.5470e+02 6.0955e+02 6.2857e+02 5.3859e+02 5.9975e+02 5.2082e+02 6.4467e+02 5.6175e+02
84.6250 5.8037e+02 5.1325e+02 6.4861e+02 5.1926e+02 6.4271e+02 5.7550e+02 5.8518e+02 5.5303e+02 6.0772e+02 6.2667e+02 5.3696e+02 5.9793e+02 5.1926e+02 6.4271e+02 5.6008e+02
84.6750 5.7863e+02 5.1172e+02 6.4664e+02 5.1772e+02 6.4076e+02 5.7377e+02 5.8341e+02 5.5137e+02 6.0589e+02 6.2478e+02 5.3535e+02 5.9612e+02 5.1772e+02 6.4076e+02 5.5841e+02
84.7250 5.7689e+02 5.1020e+02 6.4468e+02 5.1617e+02 6.3881e+02 5.7205e+02 5.8166e+02 5.4972e+02 6.0406e+02 6.2289e+02 5.3374e+02 5.9432e+02 5.1617e+02 6.3881e+02 5.5675e+02
84.7750 5.7515e+02 5.0867e+02 6.4273e+02 5.1463e+02 6.3688e+02 5.7033e+02 5.7991e+02 5.4807e+02 6.0225e+02 6.2101e+02 5.3213e+02 5.9252e+02 5.1463e+02 6.3688e+02 5.5509e+02
84.8250 5.7343e+02 5.0716e+02 6.4078e+02 5.1310e+02 6.3495e+02 5.6862e+02 5.7816e+02 5.4643e+02 6.0043e+02 6.1914e+02 5.3054e+02 5.9073e+02 5.1310e+02 6.3495e+02 5.5344e+02
84.8750 5.7171e+02 5.0565e+02 6.3884e+02 5.1157e+02 6.3302e+02 5.6692e+02 5.7643e+02 5.4479e+02 5.9863e+02 6.1727e+02 5.2894e+02 5.8895e+02 5.1157e+02 6.3302e+02 5.5179e+02
84.9250 5.6999e+02 5.0415e+02 6.3690e+02 5.1005e+02 6.3110e+02 5.6522e+02 5.7470e+02 5.4316e+02 5.9683e+02 6.1541e+02 5.2736e+02 5.8717e+02 5.1005e+02 6.3110e+02 5.5015e+02
84.9750 5.6828e+02 5.0265e+02 6.3498e+02 5.0853e+02 6.2919e+02 5.6352e+02 5.7297e+02 5.4153e+02 5.9504e+02 6.1356e+02 5.2577e+02 5.8540e+02 5.0853e+02 6.2919e+02 5.4852e+02
85.0250 5.6658e+02 5.0115e+02 6.3306e+02 5.0702e+02 6.2729e+02 5.6184e+02 5.7125e+02 5.3991e+02 5.9325e+02 6.1171e+02 5.2420e+02 5.8363e+02 5.0702e+02 6.2729e+02 5.4689e+02
85.0750 5.6488e+02 4.9966e+02 6.3114e+02 5.0551e+02 6.2539e+02 5.6016e+02 5.6954e+02 5.3830e+02 5.9147e+02 6.0987e+02 5.2263e+02 5.8188e+02 5.0551e+02 6.2539e+02 5.4526e+02
85.1250 5.6319e+02 4.9818e+02 6.2923e+02 5.0401e+02 6.2350e+02 5.5848e+02 5.6783e+02 5.3669e+02 5.8970e+02 6.0804e+02 5.2106e+02 5.8012e+02 5.0401e+02 6.2350e+02 5.4365e+02
85.1750 5.6150e+02 4.9670e+02 6.2733e+02 5.0252e+02 6.2162e+02 5.5681e+02 5.6613e+02 5.3508e+02 5.8793e+02 6.0621e+02 5.1950e+02 5.7838e+02 5.0252e+02 6.2162e+02 5.4203e+02
85.2250 5.5982e+02 4.9523e+02 6.2544e+02 5.0103e+02 6.1974e+02 5.5515e+02 5.6443e+02 5.3349e+02 5.8617e+02 6.0439e+02 5.1795e+02 5.7664e+02 5.0103e+02 6.1974e+02 5.4043e+02
85.2750 5.5815e+02 4.9376e+02 6.2355e+02 4.9954e+02 6.1787e+02 5.5349e+02 5.6274e+02 5.3189e+02 5.8441e+02 6.0257e+02 5.1640e+02 5.7490e+02 4.9954e+02 6.1787e+02 5.3883e+02
85.3250 5.5648e+02 4.9230e+02 6.2167e+02 4.9806e+02 6.1601e+02 5.5184e+02 5.6106e+02 5.3031e+02 5.8266e+02 6.0076e+02 5.1485e+02 5.7318e+02 4.9806e+02 6.1601e+02 5.3723e+02
85.3750 5.5482e+02 4.9084e+02 6.1980e+02 4.9658e+02 6.1415e+02 5.5019e+02 5.5938e+02 5.2873e+02 5.8092e+02 5.9896e+02 5.1332e+02 5.7145e+02 4.9658e+02 6.1415e+02 5.3564e+02
85.4250 5.5316e+02 4.8939e+02 6.1793e+02 4.9512e+02 6.1230e+02 5.4855e+02 5.5771e+02 5.2715e+02 5.7918e+02 5.9717e+02 5.1178e+02 5.6974e+02 4.9512e+02 6.1230e+02 5.3406e+02
85.4750 5.5151e+02 4.8794e+02 6.1607e+02 4.9365e+02 6.1046e+02 5.4692e+02 5.5604e+02 5.2558e+02 5.7745e+02 5.9538e+02 5.1025e+02 5.6803e+02 4.9365e+02 6.1046e+02 5.3248e+02
85.5250 5.4987e+02 4.8650e+02 6.1422e+02 4.9219e+02 6.0862e+02 5.4529e+02 5.5438e+02 5.2401e+02 5.7573e+02 5.9359e+02 5.0873e+02 5.6632e+02 4.9219e+02 6.0862e+02 5.3091e+02
85.5750 5.4823e+02 4.8506e+02 6.1237e+02 4.9074e+02 6.0679e+02 5.4366e+02 5.5273e+02 5.2246e+02 5.7401e+02 5.9182e+02 5.0722e+02 5.6463e+02 4.9074e+02 6.0679e+02 5.2934e+02
85.6250 5.4660e+02 4.8362e+02 6.1053e+02 4.8929e+02 6.0497e+02 5.4205e+02 5.5108e+02 5.2090e+02 5.7230e+02 5.9005e+02 5.0570e+02 5.6293e+02 4.8929e+02 6.0497e+02 5.2778e+02
85.6750 5.4497e+02 4.8220e+02 6.0870e+02 4.8784e+02 6.0315e+02 5.4043e+02 5.4944e+02 5.1935e+02 5.7059e+02 5.8828e+02 5.0420e+02 5.6125e+02 4.8784e+02 6.0315e+02 5.2622e+02
85.7250 5.4335e+02 4.8077e+02 6.0687e+02 4.8640e+02 6.0134e+02 5.3883e+02 5.4780e+02 5.1781e+02 5.6889e+02 5.8652e+02 5.0270e+02 5.5957e+02 4.8640e+02 6.0134e+02 5.2467e+02
85.7750 5.4173e+02 4.7936e+02 6.0505e+02 4.8496e+02 5.9953e+02 5.3723e+02 5.4617e+02 5.1627e+02 5.6719e+02 5.8477e+02 5.0120e+02 5.5789e+02 4.8496e+02 5.9953e+02 5.2312e+02
85.8250 5.4012e+02 4.7794e+02 6.0323e+02 4.8354e+02 5.9773e+02 5.3563e+02 5.4454e+02 5.1474e+02 5.6550e+02 5.8302e+02 4.9971e+02 5.5623e+02 4.8354e+02 5.9773e+02 5.2158e+02
85.8750 5.3851e+02 4.7653e+02 6.0142e+02 4.8211e+02 5.9594e+02 5.3404e+02 5.4292e+02 5.1321e+02 5.6382e+02 5.8128e+02 4.9823e+02 5.5456e+02 4.8211e+02 5.9594e+02 5.2004e+02
85.9250 5.3691e+02 4.7513e+02 5.9962e+02 4.8069e+02 5.9415e+02 5.3246e+02 5.4131e+02 5.1169e+02 5.6214e+02 5.7955e+02 4.9675e+02 5.5291e+02 4.8069e+02 5.9415e+02 5.1851e+02
85.9750 5.3532e+02 4.7373e+02 5.9782e+02 4.7927e+02 5.9237e+02 5.3088e+02 5.3970e+02 5.1017e+02 5.6047e+02 5.7782e+02 4.9527e+02 5.5126e+02 4.7927e+02 5.9237e+02 5.1699e+02
86.0250 5.3373e+02 4.7234e+02 5.9604e+02 4.7786e+02 5.9060e+02 5.2930e+02 5.3810e+02 5.0866e+02 5.5881e+02 5.7610e+02 4.9380e+02 5.4961e+02 4.7786e+02 5.9060e+02 5.1547e+02
86.0750 5.3215e+02 4.7095e+02 5.9425e+02 4.7646e+02 5.8883e+02 5.2774e+02 5.3650e+02 5.0716e+02 5.5715e+02 5.7439e+02 4.9233e+02 5.4797e+02 4.7646e+02 5.8883e+02 5.1396e+02
86.1250 5.3057e+02 4.6957e+02 5.9247e+02 4.7506e+02 5.8707e+02 5.2617e+02 5.3491e+02 5.0566e+02 5.5549e+02 5.7268e+02 4.9088e+02 5.4634e+02 4.7506e+02 5.8707e+02 5.1245e+02
86.1750 5.2900e+02 4.6819e+02 5.9070e+02 4.7366e+02 5.8531e+02 5.2462e+02 5.3332e+02 5.0416e+02 5.5385e+02 5.7097e+02 4.8942e+02 5.4471e+02 4.7366e+02 5.8531e+02 5.1094e+02
86.2250 5.2743e+02 4.6681e+02 5.8894e+02 4.7227e+02 5.8357e+02 5.2307e+02 5.3174e+02 5.0267e+02 5.5220e+02 5.6927e+02 4.8797e+02 5.4309e+02 4.7227e+02 5.8357e+02 5.0944e+02
86.2750 5.2587e+02 4.6544e+02 5.8718e+02 4.7088e+02 5.8182e+02 5.2152e+02 5.3016e+02 5.0119e+02 5.5057e+02 5.6758e+02 4.8653e+02 5.4147e+02 4.7088e+02 5.8182e+02 5.0795e+02
86.3250 5.2432e+02 4.6408e+02 5.8543e+02 4.6950e+02 5.8009e+02 5.1998e+02 5.2859e+02 4.9970e+02 5.4893e+02 5.6590e+02 4.8509e+02 5.3986e+02 4.6950e+02 5.8009e+02 5.0646e+02
86.3750 5.2276e+02 4.6271e+02 5.8368e+02 4.6813e+02 5.7836e+02 5.1844e+02 5.2703e+02 4.9823e+02 5.4731e+02 5.6422e+02 4.8365e+02 5.3825e+02 4.6813e+02 5.7836e+02 5.0498e+02
86.4250 5.2122e+02 4.6136e+02 5.8194e+02 4.6675e+02 5.7663e+02 5.1691e+02 5.2547e+02 4.9676e+02 5.4569e+02 5.6254e+02 4.8222e+02 5.3665e+02 4.6675e+02 5.7663e+02 5.0350e+02
86.4750 5.1968e+02 4.6001e+02 5.8021e+02 4.6539e+02 5.7491e+02 5.1539e+02 5.2391e+02 4.9530e+02 5.4407e+02 5.6087e+02 4.8080e+02 5.3506e+02 4.6539e+02 5.7491e+02 5.0202e+02
86.5250 5.1815e+02 4.5866e+02 5.7848e+02 4.6402e+02 5.7320e+02 5.1387e+02 5.2237e+02 4.9384e+02 5.4247e+02 5.5921e+02 4.7938e+02 5.3347e+02 4.6402e+02 5.7320e+02 5.0056e+02
86.5750 5.1662e+02 4.5732e+02 5.7676e+02 4.6267e+02 5.7149e+02 5.1235e+02 5.2082e+02 4.9238e+02 5.4086e+02 5.5755e+02 4.7796e+02 5.3189e+02 4.6267e+02 5.7149e+02 4.9909e+02
86.6250 5.1509e+02 4.5598e+02 5.7504e+02 4.6131e+02 5.6979e+02 5.1084e+02 5.1928e+02 4.9093e+02 5.3926e+02 5.5590e+02 4.7655e+02 5.3031e+02 4.6131e+02 5.6979e+02 4.9763e+02
86.6750 5.1358e+02 4.5465e+02 5.7333e+02 4.5996e+02 5.6810e+02 5.0934e+02 5.1775e+02 4.8949e+02 5.3767e+02 5.5425e+02 4.7515e+02 5.2874e+02 4.5996e+02 5.6810e+02 4.9618e+02
86.7250 5.1206e+02 4.5332e+02 5.7163e+02 4.5862e+02 5.6641e+02 5.0784e+02 5.1623e+02 4.8805e+02 5.3609e+02 5.5262e+02 4.7375e+02 5.2717e+02 4.5862e+02 5.6641e+02 4.9473e+02
86.7750 5.1055e+02 4.5200e+02 5.6993e+02 4.5728e+02 5.6472e+02 5.0635e+02 5.1470e+02 4.8661e+02 5.3450e+02 5.5098e+02 4.7235e+02 5.2561e+02 4.5728e+02 5.6472e+02 4.9329e+02
86.8250 5.0905e+02 4.5068e+02 5.6823e+02 4.5595e+02 5.6305e+02 5.0486e+02 5.1319e+02 4.8518e+02 5.3293e+02 5.4935e+02 4.7096e+02 5.2405e+02 4.5595e+02 5.6305e+02 4.9185e+02
86.8750 5.0755e+02 4.4936e+02 5.6655e+02 4.5462e+02 5.6138e+02 5.0337e+02 5.1168e+02 4.8376e+02 5.3136e+02 5.4773e+02 4.6957e+02 5.2250e+02 4.5462e+02 5.6138e+02 4.9042e+02
86.9250 5.0606e+02 4.4805e+02 5.6487e+02 4.5329e+02 5.5971e+02 5.0189e+02 5.1017e+02 4.8234e+02 5.2979e+02 5.4611e+02 4.6819e+02 5.2096e+02 4.5329e+02 5.5971e+02 4.8899e+02
86.9750 5.0457e+02 4.4675e+02 5.6319e+02 4.5197e+02 5.5805e+02 5.0042e+02 5.0867e+02 4.8092e+02 5.2823e+02 5.4450e+02 4.6682e+02 5.1942e+02 4.5197e+02 5.5805e+02 4.8756e+02
87.0250 5.0309e+02 4.4545e+02 5.6152e+02 4.5065e+02 5.5639e+02 4.9895e+02 5.0717e+02 4.7951e+02 5.2668e+02 5.4289e+02 4.6544e+02 5.1788e+02 4.5065e+02 5.5639e+02 4.8614e+02
87.0750 5.0161e+02 4.4415e+02 5.5986e+02 4.4934e+02 5.5475e+02 4.9749e+02 5.0568e+02 4.7811e+02 5.2513e+02 5.4129e+02 4.6408e+02 5.1636e+02 4.4934e+02 5.5475e+02 4.8473e+02
87.1250 5.0014e+02 4.4286e+02 5.5820e+02 4.4803e+02 5.5310e+02 4.9603e+02 5.0419e+02 4.7671e+02 5.2359e+02 5.3970e+02 4.6271e+02 5.1483e+02 4.4803e+02 5.5310e+02 4.8332e+02
87.1750 4.9867e+02 4.4157e+02 5.5655e+02 4.4673e+02 5.5147e+02 4.9458e+02 5.0271e+02 4.7531e+02 5.2205e+02 5.3811e+02 4.6136e+02 5.1331e+02 4.4673e+02 5.5147e+02 4.8192e+02
87.2250 4.9721e+02 4.4029e+02 5.5491e+02 4.4543e+02 5.4984e+02 4.9313e+02 5.0124e+02 4.7392e+02 5.2052e+02 5.3652e+02 4.6000e+02 5.1180e+02 4.4543e+02 5.4984e+02 4.8052e+02
87.2750 4.9576e+02 4.3901e+02 5.5327e+02 4.4414e+02 5.4821e+02 4.9169e+02 4.9977e+02 4.7253e+02 5.1899e+02 5.3495e+02 4.5866e+02 5.1029e+02 4.4414e+02 5.4821e+02 4.7912e+02
87.3250 4.9430e+02 4.3773e+02 5.5163e+02 4.4285e+02 5.4659e+02 4.9025e+02 4.9830e+02 4.7115e+02 5.1747e+02 5.3337e+02 4.5731e+02 5.0879e+02 4.4285e+02 5.4659e+02 4.7773e+02
87.3750 4.9286e+02 4.3646e+02 5.5000e+02 4.4156e+02 5.4498e+02 4.8881e+02 4.9684e+02 4.6977e+02 5.1595e+02 5.3180e+02 4.5597e+02 5.0729e+02 4.4156e+02 5.4498e+02 4.7635e+02
87.4250 4.9141e+02 4.3520e+02 5.4838e+02 4.4028e+02 5.4337e+02 4.8739e+02 4.9539e+02 4.6840e+02 5.1444e+02 5.3024e+02 4.5464e+02 5.0580e+02 4.4028e+02 5.4337e+02 4.7497e+02
87.4750 4.8998e+02 4.3393e+02 5.4676e+02 4.3900e+02 5.4176e+02 4.8596e+02 4.9394e+02 4.6704e+02 5.1293e+02 5.2869e+02 4.5331e+02 5.0431e+02 4.3900e+02 5.4176e+02 4.7359e+02
87.5250 4.8855e+02 4.3268e+02 5.4515e+02 4.3773e+02 5.4016e+02 4.8454e+02 4.9249e+02 4.6567e+02 5.1143e+02 5.2713e+02 4.5198e+02 5.0283e+02 4.3773e+02 5.4016e+02 4.7222e+02
87.5750 4.8712e+02 4.3142e+02 5.4354e+02 4.3646e+02 5.3857e+02 4.8313e+02 4.9105e+02 4.6431e+02 5.0993e+02 5.2559e+02 4.5066e+02 5.0135e+02 4.3646e+02 5.3857e+02 4.7085e+02
87.6250 4.8569e+02 4.3017e+02 5.4194e+02 4.3520e+02 5.3699e+02 4.8172e+02 4.8962e+02 4.6296e+02 5.0844e+02 5.2405e+02 4.4935e+02 4.9988e+02 4.3520e+02 5.3699e+02 4.6949e+02
87.6750 4.8428e+02 4.2893e+02 5.4034e+02 4.3394e+02 5.3540e+02 4.8032e+02 4.8819e+02 4.6161e+02 5.0695e+02 5.2251e+02 4.4803e+02 4.9841e+02 4.3394e+02 5.3540e+02 4.6813e+02
87.7250 4.8287e+02 4.2769e+02 5.3875e+02 4.3268e+02 5.3383e+02 4.7892e+02 4.8676e+02 4.6027e+02 5.0547e+02 5.2098e+02 4.4673e+02 4.9695e+02 4.3268e+02 5.3383e+02 4.6678e+02
87.7750 4.8146e+02 4.2645e+02 5.3717e+02 4.3143e+02 5.3226e+02 4.7752e+02 4.8534e+02 4.5893e+02 5.0400e+02 5.1946e+02 4.4542e+02 4.9549e+02 4.3143e+02 5.3226e+02 4.6543e+02
87.8250 4.8005e+02 4.2522e+02 5.3559e+02 4.3018e+02 5.3069e+02 4.7613e+02 4.8392e+02 4.5759e+02 5.0253e+02 5.1793e+02 4.4412e+02 4.9404e+02 4.3018e+02 5.3069e+02 4.6409e+02
87.8750 4.7866e+02 4.2399e+02 5.3402e+02 4.2894e+02 5.2913e+02 4.7475e+02 4.8251e+02 4.5626e+02 5.0106e+02 5.1642e+02 4.4283e+02 4.9259e+02 4.2894e+02 5.2913e+02 4.6275e+02
87.9250 4.7726e+02 4.2277e+02 5.3245e+02 4.2770e+02 5.2758e+02 4.7337e+02 4.8111e+02 4.5494e+02 4.9960e+02 5.1491e+02 4.4154e+02 4.9115e+02 4.2770e+02 5.2758e+02 4.6141e+02
87.9750 4.7587e+02 4.2155e+02 5.3089e+02 4.2647e+02 5.2603e+02 4.7199e+02 4.7970e+02 4.5361e+02 4.9814e+02 5.1341e+02 4.4026e+02 4.8971e+02 4.2647e+02 5.2603e+02 4.6008e+02
88.0250 4.7449e+02 4.2033e+02 5.2933e+02 4.2524e+02 5.2449e+02 4.7062e+02 4.7831e+02 4.5230e+02 4.9669e+02 5.1191e+02 4.3898e+02 4.8828e+02 4.2524e+02 5.2449e+02 4.5876e+02
88.0750 4.7311e+02 4.1912e+02 5.2778e+02 4.2401e+02 5.2295e+02 4.6925e+02 4.7692e+02 4.5099e+02 4.9525e+02 5.1041e+02 4.3770e+02 4.8685e+02 4.2401e+02 5.2295e+02 4.5744e+02
88.1250 4.7174e+02 4.1791e+02 5.2623e+02 4.2279e+02 5.2142e+02 4.6789e+02 4.7553e+02 4.4968e+02 4.9381e+02 5.0892e+02 4.3643e+02 4.8543e+02 4.2279e+02 5.2142e+02 4.5612e+02
88.1750 4.7037e+02 4.1671e+02 5.2469e+02 4.2157e+02 5.1989e+02 4.6653e+02 4.7414e+02 4.4837e+02 4.9237e+02 5.0744e+02 4.3516e+02 4.8401e+02 4.2157e+02 5.1989e+02 4.5481e+02
88.2250 4.6900e+02 4.1551e+02 5.2315e+02 4.2036e+02 5.1837e+02 4.6518e+02 4.7277e+02 4.4707e+02 4.9094e+02 5.0596e+02 4.3389e+02 4.8260e+02 4.2036e+02 5.1837e+02 4.5350e+02
88.2750 4.6764e+02 4.1431e+02 5.2162e+02 4.1915e+02 5.1685e+02 4.6383e+02 4.7139e+02 4.4578e+02 4.8951e+02 5.0449e+02 4.3264e+02 4.8119e+02 4.1915e+02 5.1685e+02 4.5219e+02
88.3250 4.6628e+02 4.1312e+02 5.2010e+02 4.1794e+02 5.1534e+02 4.6249e+02 4.7003e+02 4.4449e+02 4.8809e+02 5.0302e+02 4.3138e+02 4.7979e+02 4.1794e+02 5.1534e+02 4.5089e+02
88.3750 4.6493e+02 4.1194e+02 5.1857e+02 4.1674e+02 5.1383e+02 4.6115e+02 4.6866e+02 4.4320e+02 4.8667e+02 5.0155e+02 4.3013e+02 4.7839e+02 4.1674e+02 5.1383e+02 4.4960e+02
88.4250 4.6358e+02 4.1075e+02 5.1706e+02 4.1555e+02 5.1233e+02 4.5981e+02 4.6730e+02 4.4192e+02 4.8526e+02 5.0009e+02 4.2888e+02 4.7699e+02 4.1555e+02 5.1233e+02 4.4831e+02
88.4750 4.6224e+02 4.0957e+02 5.1555e+02 4.1435e+02 5.1083e+02 4.5849e+02 4.6595e+02 4.4064e+02 4.8385e+02 4.9864e+02 4.2764e+02 4.7561e+02 4.1435e+02 5.1083e+02 4.4702e+02
88.5250 4.6090e+02 4.0840e+02 5.1404e+02 4.1316e+02 5.0934e+02 4.5716e+02 4.6460e+02 4.3937e+02 4.8245e+02 4.9719e+02 4.2640e+02 4.7422e+02 4.1316e+02 5.0934e+02 4.4574e+02
88.5750 4.5957e+02 4.0723e+02 5.1254e+02 4.1198e+02 5.0785e+02 4.5584e+02 4.6325e+02 4.3810e+02 4.8105e+02 4.9575e+02 4.2517e+02 4.7284e+02 4.1198e+02 5.0785e+02 4.4446e+02
88.6250 4.5824e+02 4.0606e+02 5.1105e+02 4.1080e+02 5.0637e+02 4.5452e+02 4.6191e+02 4.3684e+02 4.7966e+02 4.9431e+02 4.2394e+02 4.7147e+02 4.1080e+02 5.0637e+02 4.4319e+02
88.6750 4.5692e+02 4.0490e+02 5.0956e+02 4.0962e+02 5.0489e+02 4.5321e+02 4.6058e+02 4.3558e+02 4.7827e+02 4.9287e+02 4.2271e+02 4.7010e+02 4.0962e+02 5.0489e+02 4.4192e+02
88.7250 4.5560e+02 4.0374e+02 5.0807e+02 4.0845e+02 5.0342e+02 4.5190e+02 4.5925e+02 4.3432e+02 4.7689e+02 4.9144e+02 4.2149e+02 4.6873e+02 4.0845e+02 5.0342e+02 4.4066e+02
88.7750 4.5428e+02 4.0258e+02 5.0659e+02 4.0728e+02 5.0196e+02 4.5060e+02 4.5792e+02 4.3307e+02 4.7551e+02 4.9002e+02 4.2028e+02 4.6737e+02 4.0728e+02 5.0196e+02 4.3940e+02
88.8250 4.5297e+02 4.0143e+02 5.0512e+02 4.0611e+02 5.0050e+02 4.4930e+02 4.5660e+02 4.3182e+02 4.7413e+02 4.8860e+02 4.1906e+02 4.6601e+02 4.0611e+02 5.0050e+02 4.3814e+02
88.8750 4.5167e+02 4.0028e+02 5.0365e+02 4.0495e+02 4.9904e+02 4.4801e+02 4.5528e+02 4.3058e+02 4.7277e+02 4.8719e+02 4.1785e+02 4.6466e+02 4.0495e+02 4.9904e+02 4.3689e+02
88.9250 4.5036e+02 3.9914e+02 5.0219e+02 4.0379e+02 4.9759e+02 4.4672e+02 4.5396e+02 4.2934e+02 4.7140e+02 4.8577e+02 4.1665e+02 4.6331e+02 4.0379e+02 4.9759e+02 4.3564e+02
88.9750 4.4907e+02 3.9800e+02 5.0073e+02 4.0264e+02 4.9614e+02 4.4543e+02 4.5265e+02 4.2811e+02 4.7004e+02 4.8437e+02 4.1545e+02 4.6197e+02 4.0264e+02 4.9614e+02 4.3440e+02
89.0250 4.4777e+02 3.9686e+02 4.9927e+02 4.0149e+02 4.9470e+02 4.4415e+02 4.5135e+02 4.2688e+02 4.6869e+02 4.8297e+02 4.1425e+02 4.6063e+02 4.0149e+02 4.9470e+02 4.3316e+02
89.0750 4.4649e+02 3.9573e+02 4.9782e+02 4.0034e+02 4.9326e+02 4.4287e+02 4.5005e+02 4.2565e+02 4.6733e+02 4.8157e+02 4.1306e+02 4.5930e+02 4.0034e+02 4.9326e+02 4.3192e+02
89.1250 4.4520e+02 3.9460e+02 4.9638e+02 3.9920e+02 4.9183e+02 4.4160e+02 4.4875e+02 4.2443e+02 4.6599e+02 4.8018e+02 4.1187e+02 4.5797e+02 3.9920e+02 4.9183e+02 4.3069e+02
89.1750 4.4392e+02 3.9347e+02 4.9494e+02 3.9806e+02 4.9040e+02 4.4033e+02 4.4746e+02 4.2321e+02 4.6464e+02 4.7880e+02 4.1069e+02 4.5665e+02 3.9806e+02 4.9040e+02 4.2946e+02
89.2250 4.4264e+02 3.9235e+02 4.9350e+02 3.9693e+02 4.8898e+02 4.3907e+02 4.4617e+02 4.2199e+02 4.6331e+02 4.7741e+02 4.0950e+02 4.5533e+02 3.9693e+02 4.8898e+02 4.2824e+02
89.2750 4.4137e+02 3.9124e+02 4.9207e+02 3.9580e+02 4.8757e+02 4.3781e+02 4.4489e+02 4.2078e+02 4.6197e+02 4.7604e+02 4.0833e+02 4.5401e+02 3.9580e+02 4.8757e+02 4.2702e+02
89.3250 4.4011e+02 3.9012e+02 4.9065e+02 3.9467e+02 4.8615e+02 4.3655e+02 4.4361e+02 4.1958e+02 4.6065e+02 4.7466e+02 4.0715e+02 4.5270e+02 3.9467e+02 4.8615e+02 4.2581e+02
89.3750 4.3884e+02 3.8901e+02 4.8923e+02 3.9355e+02 4.8475e+02 4.3530e+02 4.4234e+02 4.1838e+02 4.5932e+02 4.7330e+02 4.0599e+02 4.5139e+02 3.9355e+02 4.8475e+02 4.2460e+02
89.4250 4.3758e+02 3.8790e+02 4.8781e+02 3.9243e+02 4.8334e+02 4.3405e+02 4.4107e+02 4.1718e+02 4.5800e+02 4.7193e+02 4.0482e+02 4.5009e+02 3.9243e+02 4.8334e+02 4.2339e+02
89.4750 4.3633e+02 3.8680e+02 4.8640e+02 3.9131e+02 4.8194e+02 4.3281e+02 4.3980e+02 4.1598e+02 4.5669e+02 4.7057e+02 4.0366e+02 4.4879e+02 3.9131e+02 4.8194e+02 4.2219e+02
89.5250 4.3508e+02 3.8570e+02 4.8500e+02 3.9020e+02 4.8055e+02 4.3157e+02 4.3854e+02 4.1479e+02 4.5538e+02 4.6922e+02 4.0250e+02 4.4750e+02 3.9020e+02 4.8055e+02 4.2099e+02
89.5750 4.3383e+02 3.8461e+02 4.8359e+02 3.8909e+02 4.7916e+02 4.3033e+02 4.3728e+02 4.1361e+02 4.5407e+02 4.6787e+02 4.0135e+02 4.4621e+02 3.8909e+02 4.7916e+02 4.1980e+02
89.6250 4.3259e+02 3.8352e+02 4.8220e+02 3.8799e+02 4.7778e+02 4.2911e+02 4.3603e+02 4.1243e+02 4.5277e+02 4.6653e+02 4.0020e+02 4.4493e+02 3.8799e+02 4.7778e+02 4.1860e+02
89.6750 4.3135e+02 3.8243e+02 4.8081e+02 3.8689e+02 4.7640e+02 4.2788e+02 4.3478e+02 4.1125e+02 4.5147e+02 4.6519e+02 3.9905e+02 4.4364e+02 3.8689e+02 4.7640e+02 4.1742e+02
89.7250 4.3012e+02 3.8134e+02 4.7942e+02 3.8579e+02 4.7502e+02 4.2666e+02 4.3353e+02 4.1007e+02 4.5018e+02 4.6385e+02 3.9791e+02 4.4237e+02 3.8579e+02 4.7502e+02 4.1624e+02
