# FONLL heavy quark hadroproduction cross section, calculated on Sun May2 21:39:07 CEST 2021
# FONLL version and perturbative order: ## FONLL v1.3.2 fonll [ds/dpt^2dy (pb/GeV^2)]
# quark = bottom
# final state = meson. NP params (cm,lm,hm) = 24.2, 26.7, 22.2
# BR(q->meson) = 1
# ebeam1 = 2515, ebeam2 = 2515
# PDF set = CTEQ6.6
# ptmin = 0.025
# ptmax = 100.025
# ymin = -1
# ymax = 1
# Uncertainties from scales, masses, PDFs combined quadratically
# cross section is ds/dpt (pb/GeV)
pt central min max min_sc max_sc min_mass max_mass min_pdf max_pdf fr=.5.5 fr=22 fr=21 fr=12 fr=1.5 fr=.51
59.0750 6.5422e+02 5.6897e+02 7.4865e+02 5.7340e+02 7.4468e+02 6.4609e+02 6.6222e+02 6.2832e+02 6.8009e+02 7.3089e+02 5.8581e+02 6.6809e+02 5.7340e+02 7.4468e+02 6.3838e+02
59.1250 6.5124e+02 5.6641e+02 7.4520e+02 5.7083e+02 7.4125e+02 6.4316e+02 6.5921e+02 6.2547e+02 6.7699e+02 7.2754e+02 5.8316e+02 6.6503e+02 5.7083e+02 7.4125e+02 6.3550e+02
59.1750 6.4829e+02 5.6386e+02 7.4178e+02 5.6826e+02 7.3785e+02 6.4025e+02 6.5621e+02 6.2263e+02 6.7392e+02 7.2421e+02 5.8051e+02 6.6200e+02 5.6826e+02 7.3785e+02 6.3264e+02
59.2250 6.4535e+02 5.6133e+02 7.3837e+02 5.6571e+02 7.3446e+02 6.3735e+02 6.5322e+02 6.1981e+02 6.7086e+02 7.2089e+02 5.7788e+02 6.5898e+02 5.6571e+02 7.3446e+02 6.2979e+02
59.2750 6.4242e+02 5.5881e+02 7.3498e+02 5.6316e+02 7.3108e+02 6.3447e+02 6.5025e+02 6.1700e+02 6.6781e+02 7.1760e+02 5.7527e+02 6.5597e+02 5.6316e+02 7.3108e+02 6.2696e+02
59.3250 6.3951e+02 5.5630e+02 7.3161e+02 5.6064e+02 7.2773e+02 6.3160e+02 6.4730e+02 6.1421e+02 6.6478e+02 7.1432e+02 5.7267e+02 6.5298e+02 5.6064e+02 7.2773e+02 6.2414e+02
59.3750 6.3661e+02 5.5381e+02 7.2826e+02 5.5812e+02 7.2439e+02 6.2875e+02 6.4436e+02 6.1143e+02 6.6177e+02 7.1106e+02 5.7008e+02 6.5001e+02 5.5812e+02 7.2439e+02 6.2134e+02
59.4250 6.3373e+02 5.5133e+02 7.2492e+02 5.5562e+02 7.2107e+02 6.2591e+02 6.4144e+02 6.0866e+02 6.5877e+02 7.0782e+02 5.6751e+02 6.4705e+02 5.5562e+02 7.2107e+02 6.1855e+02
59.4750 6.3087e+02 5.4886e+02 7.2160e+02 5.5313e+02 7.1777e+02 6.2309e+02 6.3853e+02 6.0592e+02 6.5579e+02 7.0459e+02 5.6495e+02 6.4411e+02 5.5313e+02 7.1777e+02 6.1577e+02
59.5250 6.2802e+02 5.4640e+02 7.1830e+02 5.5066e+02 7.1449e+02 6.2028e+02 6.3564e+02 6.0318e+02 6.5283e+02 7.0138e+02 5.6240e+02 6.4118e+02 5.5066e+02 7.1449e+02 6.1301e+02
59.5750 6.2518e+02 5.4396e+02 7.1502e+02 5.4820e+02 7.1122e+02 6.1748e+02 6.3276e+02 6.0046e+02 6.4987e+02 6.9819e+02 5.5987e+02 6.3827e+02 5.4820e+02 7.1122e+02 6.1027e+02
59.6250 6.2236e+02 5.4153e+02 7.1175e+02 5.4575e+02 7.0797e+02 6.1470e+02 6.2990e+02 5.9775e+02 6.4694e+02 6.9501e+02 5.5735e+02 6.3537e+02 5.4575e+02 7.0797e+02 6.0754e+02
59.6750 6.1955e+02 5.3911e+02 7.0850e+02 5.4331e+02 7.0474e+02 6.1194e+02 6.2706e+02 5.9506e+02 6.4402e+02 6.9185e+02 5.5484e+02 6.3249e+02 5.4331e+02 7.0474e+02 6.0482e+02
59.7250 6.1676e+02 5.3671e+02 7.0527e+02 5.4089e+02 7.0152e+02 6.0919e+02 6.2423e+02 5.9238e+02 6.4111e+02 6.8871e+02 5.5234e+02 6.2963e+02 5.4089e+02 7.0152e+02 6.0212e+02
59.7750 6.1398e+02 5.3431e+02 7.0205e+02 5.3848e+02 6.9833e+02 6.0645e+02 6.2141e+02 5.8972e+02 6.3823e+02 6.8559e+02 5.4986e+02 6.2677e+02 5.3848e+02 6.9833e+02 5.9943e+02
59.8250 6.1122e+02 5.3193e+02 6.9886e+02 5.3608e+02 6.9514e+02 6.0373e+02 6.1861e+02 5.8707e+02 6.3535e+02 6.8248e+02 5.4739e+02 6.2394e+02 5.3608e+02 6.9514e+02 5.9675e+02
59.8750 6.0847e+02 5.2957e+02 6.9567e+02 5.3369e+02 6.9198e+02 6.0102e+02 6.1582e+02 5.8443e+02 6.3249e+02 6.7938e+02 5.4493e+02 6.2112e+02 5.3369e+02 6.9198e+02 5.9409e+02
59.9250 6.0574e+02 5.2721e+02 6.9251e+02 5.3131e+02 6.8883e+02 5.9833e+02 6.1304e+02 5.8180e+02 6.2965e+02 6.7630e+02 5.4249e+02 6.1831e+02 5.3131e+02 6.8883e+02 5.9144e+02
59.9750 6.0302e+02 5.2487e+02 6.8936e+02 5.2895e+02 6.8570e+02 5.9564e+02 6.1028e+02 5.7919e+02 6.2682e+02 6.7324e+02 5.4006e+02 6.1552e+02 5.2895e+02 6.8570e+02 5.8881e+02
60.0250 6.0031e+02 5.2253e+02 6.8623e+02 5.2660e+02 6.8258e+02 5.9298e+02 6.0754e+02 5.7660e+02 6.2400e+02 6.7020e+02 5.3764e+02 6.1274e+02 5.2660e+02 6.8258e+02 5.8619e+02
60.0750 5.9762e+02 5.2021e+02 6.8312e+02 5.2426e+02 6.7948e+02 5.9033e+02 6.0481e+02 5.7401e+02 6.2120e+02 6.6717e+02 5.3524e+02 6.0998e+02 5.2426e+02 6.7948e+02 5.8358e+02
60.1250 5.9494e+02 5.1791e+02 6.8002e+02 5.2194e+02 6.7640e+02 5.8769e+02 6.0209e+02 5.7144e+02 6.1841e+02 6.6415e+02 5.3284e+02 6.0723e+02 5.2194e+02 6.7640e+02 5.8099e+02
60.1750 5.9228e+02 5.1561e+02 6.7693e+02 5.1962e+02 6.7333e+02 5.8506e+02 5.9939e+02 5.6889e+02 6.1564e+02 6.6116e+02 5.3046e+02 6.0449e+02 5.1962e+02 6.7333e+02 5.7841e+02
60.2250 5.8963e+02 5.1332e+02 6.7387e+02 5.1732e+02 6.7028e+02 5.8245e+02 5.9670e+02 5.6634e+02 6.1288e+02 6.5817e+02 5.2809e+02 6.0177e+02 5.1732e+02 6.7028e+02 5.7584e+02
60.2750 5.8699e+02 5.1105e+02 6.7082e+02 5.1503e+02 6.6725e+02 5.7985e+02 5.9403e+02 5.6381e+02 6.1014e+02 6.5521e+02 5.2574e+02 5.9907e+02 5.1503e+02 6.6725e+02 5.7329e+02
60.3250 5.8437e+02 5.0879e+02 6.6778e+02 5.1275e+02 6.6423e+02 5.7727e+02 5.9137e+02 5.6130e+02 6.0741e+02 6.5225e+02 5.2339e+02 5.9637e+02 5.1275e+02 6.6423e+02 5.7075e+02
60.3750 5.8176e+02 5.0654e+02 6.6476e+02 5.1048e+02 6.6123e+02 5.7469e+02 5.8872e+02 5.5879e+02 6.0470e+02 6.4932e+02 5.2106e+02 5.9370e+02 5.1048e+02 6.6123e+02 5.6822e+02
60.4250 5.7916e+02 5.0430e+02 6.6176e+02 5.0823e+02 6.5824e+02 5.7213e+02 5.8609e+02 5.5630e+02 6.0200e+02 6.4640e+02 5.1874e+02 5.9103e+02 5.0823e+02 6.5824e+02 5.6570e+02
60.4750 5.7658e+02 5.0207e+02 6.5877e+02 5.0598e+02 6.5526e+02 5.6959e+02 5.8347e+02 5.5382e+02 5.9931e+02 6.4349e+02 5.1643e+02 5.8838e+02 5.0598e+02 6.5526e+02 5.6320e+02
60.5250 5.7401e+02 4.9986e+02 6.5580e+02 5.0375e+02 6.5231e+02 5.6706e+02 5.8086e+02 5.5136e+02 5.9664e+02 6.4060e+02 5.1413e+02 5.8574e+02 5.0375e+02 6.5231e+02 5.6071e+02
60.5750 5.7145e+02 4.9766e+02 6.5284e+02 5.0153e+02 6.4937e+02 5.6454e+02 5.7827e+02 5.4890e+02 5.9398e+02 6.3773e+02 5.1185e+02 5.8312e+02 5.0153e+02 6.4937e+02 5.5824e+02
60.6250 5.6891e+02 4.9546e+02 6.4990e+02 4.9932e+02 6.4644e+02 5.6203e+02 5.7569e+02 5.4646e+02 5.9133e+02 6.3487e+02 5.0957e+02 5.8051e+02 4.9932e+02 6.4644e+02 5.5577e+02
60.6750 5.6638e+02 4.9328e+02 6.4698e+02 4.9712e+02 6.4353e+02 5.5954e+02 5.7312e+02 5.4403e+02 5.8870e+02 6.3202e+02 5.0731e+02 5.7791e+02 4.9712e+02 6.4353e+02 5.5332e+02
60.7250 5.6386e+02 4.9111e+02 6.4407e+02 4.9493e+02 6.4063e+02 5.5706e+02 5.7057e+02 5.4162e+02 5.8608e+02 6.2919e+02 5.0506e+02 5.7533e+02 4.9493e+02 6.4063e+02 5.5088e+02
60.7750 5.6136e+02 4.8895e+02 6.4117e+02 4.9275e+02 6.3775e+02 5.5459e+02 5.6803e+02 5.3921e+02 5.8348e+02 6.2637e+02 5.0282e+02 5.7276e+02 4.9275e+02 6.3775e+02 5.4846e+02
60.8250 5.5887e+02 4.8680e+02 6.3829e+02 4.9059e+02 6.3489e+02 5.5213e+02 5.6550e+02 5.3682e+02 5.8089e+02 6.2357e+02 5.0060e+02 5.7020e+02 4.9059e+02 6.3489e+02 5.4604e+02
60.8750 5.5639e+02 4.8466e+02 6.3542e+02 4.8843e+02 6.3203e+02 5.4969e+02 5.6299e+02 5.3444e+02 5.7831e+02 6.2078e+02 4.9838e+02 5.6766e+02 4.8843e+02 6.3203e+02 5.4364e+02
60.9250 5.5392e+02 4.8254e+02 6.3257e+02 4.8629e+02 6.2920e+02 5.4726e+02 5.6049e+02 5.3208e+02 5.7574e+02 6.1801e+02 4.9618e+02 5.6513e+02 4.8629e+02 6.2920e+02 5.4125e+02
60.9750 5.5147e+02 4.8042e+02 6.2974e+02 4.8416e+02 6.2638e+02 5.4484e+02 5.5800e+02 5.2972e+02 5.7319e+02 6.1525e+02 4.9398e+02 5.6261e+02 4.8416e+02 6.2638e+02 5.3888e+02
61.0250 5.4903e+02 4.7832e+02 6.2691e+02 4.8204e+02 6.2357e+02 5.4243e+02 5.5553e+02 5.2738e+02 5.7065e+02 6.1250e+02 4.9180e+02 5.6011e+02 4.8204e+02 6.2357e+02 5.3651e+02
61.0750 5.4660e+02 4.7622e+02 6.2411e+02 4.7993e+02 6.2078e+02 5.4004e+02 5.5306e+02 5.2505e+02 5.6813e+02 6.0977e+02 4.8963e+02 5.5761e+02 4.7993e+02 6.2078e+02 5.3416e+02
61.1250 5.4418e+02 4.7414e+02 6.2131e+02 4.7782e+02 6.1800e+02 5.3766e+02 5.5061e+02 5.2273e+02 5.6561e+02 6.0706e+02 4.8747e+02 5.5513e+02 4.7782e+02 6.1800e+02 5.3182e+02
61.1750 5.4178e+02 4.7206e+02 6.1854e+02 4.7574e+02 6.1523e+02 5.3529e+02 5.4818e+02 5.2042e+02 5.6311e+02 6.0435e+02 4.8532e+02 5.5267e+02 4.7574e+02 6.1523e+02 5.2949e+02
61.2250 5.3939e+02 4.7000e+02 6.1577e+02 4.7366e+02 6.1248e+02 5.3293e+02 5.4575e+02 5.1812e+02 5.6063e+02 6.0166e+02 4.8318e+02 5.5021e+02 4.7366e+02 6.1248e+02 5.2717e+02
61.2750 5.3701e+02 4.6795e+02 6.1302e+02 4.7159e+02 6.0975e+02 5.3059e+02 5.4334e+02 5.1584e+02 5.5815e+02 5.9899e+02 4.8106e+02 5.4777e+02 4.7159e+02 6.0975e+02 5.2487e+02
61.3250 5.3464e+02 4.6591e+02 6.1029e+02 4.6953e+02 6.0703e+02 5.2825e+02 5.4094e+02 5.1357e+02 5.5569e+02 5.9633e+02 4.7894e+02 5.4534e+02 4.6953e+02 6.0703e+02 5.2257e+02
61.3750 5.3228e+02 4.6387e+02 6.0756e+02 4.6748e+02 6.0432e+02 5.2593e+02 5.3855e+02 5.1131e+02 5.5324e+02 5.9368e+02 4.7684e+02 5.4293e+02 4.6748e+02 6.0432e+02 5.2029e+02
61.4250 5.2994e+02 4.6185e+02 6.0486e+02 4.6544e+02 6.0162e+02 5.2362e+02 5.3617e+02 5.0906e+02 5.5080e+02 5.9105e+02 4.7474e+02 5.4052e+02 4.6544e+02 6.0162e+02 5.1802e+02
61.4750 5.2761e+02 4.5984e+02 6.0216e+02 4.6342e+02 5.9894e+02 5.2132e+02 5.3381e+02 5.0682e+02 5.4838e+02 5.8843e+02 4.7266e+02 5.3813e+02 4.6342e+02 5.9894e+02 5.1576e+02
61.5250 5.2529e+02 4.5784e+02 5.9948e+02 4.6140e+02 5.9628e+02 5.1903e+02 5.3146e+02 5.0459e+02 5.4597e+02 5.8582e+02 4.7058e+02 5.3575e+02 4.6140e+02 5.9628e+02 5.1351e+02
61.5750 5.2298e+02 4.5585e+02 5.9682e+02 4.5939e+02 5.9362e+02 5.1676e+02 5.2912e+02 5.0238e+02 5.4357e+02 5.8323e+02 4.6852e+02 5.3338e+02 4.5939e+02 5.9362e+02 5.1128e+02
61.6250 5.2069e+02 4.5387e+02 5.9417e+02 4.5739e+02 5.9099e+02 5.1450e+02 5.2679e+02 5.0017e+02 5.4118e+02 5.8064e+02 4.6647e+02 5.3103e+02 4.5739e+02 5.9099e+02 5.0905e+02
61.6750 5.1840e+02 4.5189e+02 5.9153e+02 4.5541e+02 5.8836e+02 5.1224e+02 5.2447e+02 4.9798e+02 5.3880e+02 5.7808e+02 4.6442e+02 5.2868e+02 4.5541e+02 5.8836e+02 5.0684e+02
61.7250 5.1613e+02 4.4993e+02 5.8890e+02 4.5343e+02 5.8575e+02 5.1000e+02 5.2217e+02 4.9580e+02 5.3644e+02 5.7552e+02 4.6239e+02 5.2635e+02 4.5343e+02 5.8575e+02 5.0463e+02
61.7750 5.1387e+02 4.4798e+02 5.8629e+02 4.5146e+02 5.8315e+02 5.0777e+02 5.1988e+02 4.9363e+02 5.3409e+02 5.7298e+02 4.6037e+02 5.2403e+02 4.5146e+02 5.8315e+02 5.0244e+02
61.8250 5.1162e+02 4.4604e+02 5.8369e+02 4.4951e+02 5.8057e+02 5.0555e+02 5.1759e+02 4.9147e+02 5.3175e+02 5.7045e+02 4.5836e+02 5.2173e+02 4.4951e+02 5.8057e+02 5.0026e+02
61.8750 5.0938e+02 4.4410e+02 5.8110e+02 4.4756e+02 5.7799e+02 5.0335e+02 5.1532e+02 4.8932e+02 5.2942e+02 5.6793e+02 4.5636e+02 5.1943e+02 4.4756e+02 5.7799e+02 4.9809e+02
61.9250 5.0715e+02 4.4218e+02 5.7853e+02 4.4562e+02 5.7543e+02 5.0115e+02 5.1307e+02 4.8718e+02 5.2710e+02 5.6543e+02 4.5436e+02 5.1714e+02 4.4562e+02 5.7543e+02 4.9593e+02
61.9750 5.0493e+02 4.4027e+02 5.7597e+02 4.4369e+02 5.7289e+02 4.9896e+02 5.1082e+02 4.8505e+02 5.2479e+02 5.6294e+02 4.5238e+02 5.1487e+02 4.4369e+02 5.7289e+02 4.9378e+02
62.0250 5.0273e+02 4.3836e+02 5.7343e+02 4.4177e+02 5.7035e+02 4.9679e+02 5.0858e+02 4.8293e+02 5.2250e+02 5.6046e+02 4.5041e+02 5.1261e+02 4.4177e+02 5.7035e+02 4.9164e+02
62.0750 5.0054e+02 4.3647e+02 5.7090e+02 4.3986e+02 5.6783e+02 4.9463e+02 5.0636e+02 4.8083e+02 5.2022e+02 5.5800e+02 4.4845e+02 5.1036e+02 4.3986e+02 5.6783e+02 4.8951e+02
62.1250 4.9835e+02 4.3458e+02 5.6838e+02 4.3796e+02 5.6533e+02 4.9248e+02 5.0414e+02 4.7873e+02 5.1795e+02 5.5555e+02 4.4650e+02 5.0812e+02 4.3796e+02 5.6533e+02 4.8740e+02
62.1750 4.9618e+02 4.3271e+02 5.6587e+02 4.3607e+02 5.6283e+02 4.9033e+02 5.0194e+02 4.7664e+02 5.1569e+02 5.5311e+02 4.4455e+02 5.0589e+02 4.3607e+02 5.6283e+02 4.8529e+02
62.2250 4.9402e+02 4.3084e+02 5.6337e+02 4.3419e+02 5.6035e+02 4.8820e+02 4.9975e+02 4.7457e+02 5.1344e+02 5.5068e+02 4.4262e+02 5.0368e+02 4.3419e+02 5.6035e+02 4.8319e+02
62.2750 4.9187e+02 4.2899e+02 5.6089e+02 4.3232e+02 5.5788e+02 4.8608e+02 4.9757e+02 4.7250e+02 5.1121e+02 5.4826e+02 4.4070e+02 5.0147e+02 4.3232e+02 5.5788e+02 4.8111e+02
62.3250 4.8973e+02 4.2714e+02 5.5842e+02 4.3046e+02 5.5542e+02 4.8397e+02 4.9540e+02 4.7045e+02 5.0898e+02 5.4586e+02 4.3878e+02 4.9928e+02 4.3046e+02 5.5542e+02 4.7903e+02
62.3750 4.8760e+02 4.2530e+02 5.5597e+02 4.2861e+02 5.5298e+02 4.8187e+02 4.9325e+02 4.6841e+02 5.0677e+02 5.4347e+02 4.3688e+02 4.9710e+02 4.2861e+02 5.5298e+02 4.7697e+02
62.4250 4.8548e+02 4.2347e+02 5.5352e+02 4.2676e+02 5.5055e+02 4.7978e+02 4.9110e+02 4.6637e+02 5.0457e+02 5.4109e+02 4.3499e+02 4.9492e+02 4.2676e+02 5.5055e+02 4.7491e+02
62.4750 4.8337e+02 4.2165e+02 5.5109e+02 4.2493e+02 5.4813e+02 4.7770e+02 4.8896e+02 4.6435e+02 5.0238e+02 5.3872e+02 4.3310e+02 4.9276e+02 4.2493e+02 5.4813e+02 4.7287e+02
62.5250 4.8127e+02 4.1984e+02 5.4867e+02 4.2310e+02 5.4572e+02 4.7564e+02 4.8683e+02 4.6233e+02 5.0019e+02 5.3637e+02 4.3123e+02 4.9061e+02 4.2310e+02 5.4572e+02 4.7083e+02
62.5750 4.7919e+02 4.1803e+02 5.4626e+02 4.2128e+02 5.4333e+02 4.7358e+02 4.8472e+02 4.6033e+02 4.9802e+02 5.3402e+02 4.2936e+02 4.8847e+02 4.2128e+02 5.4333e+02 4.6881e+02
62.6250 4.7711e+02 4.1624e+02 5.4387e+02 4.1948e+02 5.4094e+02 4.7153e+02 4.8262e+02 4.5834e+02 4.9587e+02 5.3169e+02 4.2750e+02 4.8634e+02 4.1948e+02 5.4094e+02 4.6680e+02
62.6750 4.7505e+02 4.1445e+02 5.4148e+02 4.1768e+02 5.3857e+02 4.6949e+02 4.8052e+02 4.5635e+02 4.9372e+02 5.2937e+02 4.2565e+02 4.8423e+02 4.1768e+02 5.3857e+02 4.6479e+02
62.7250 4.7299e+02 4.1268e+02 5.3911e+02 4.1589e+02 5.3621e+02 4.6747e+02 4.7844e+02 4.5438e+02 4.9158e+02 5.2706e+02 4.2382e+02 4.8212e+02 4.1589e+02 5.3621e+02 4.6280e+02
62.7750 4.7094e+02 4.1091e+02 5.3675e+02 4.1410e+02 5.3387e+02 4.6545e+02 4.7636e+02 4.5242e+02 4.8945e+02 5.2476e+02 4.2199e+02 4.8002e+02 4.1410e+02 5.3387e+02 4.6081e+02
62.8250 4.6891e+02 4.0915e+02 5.3441e+02 4.1233e+02 5.3153e+02 4.6344e+02 4.7430e+02 4.5046e+02 4.8734e+02 5.2248e+02 4.2017e+02 4.7794e+02 4.1233e+02 5.3153e+02 4.5884e+02
62.8750 4.6688e+02 4.0740e+02 5.3207e+02 4.1057e+02 5.2921e+02 4.6144e+02 4.7225e+02 4.4852e+02 4.8523e+02 5.2021e+02 4.1836e+02 4.7586e+02 4.1057e+02 5.2921e+02 4.5687e+02
62.9250 4.6487e+02 4.0566e+02 5.2975e+02 4.0881e+02 5.2690e+02 4.5946e+02 4.7020e+02 4.4658e+02 4.8314e+02 5.1794e+02 4.1655e+02 4.7379e+02 4.0881e+02 5.2690e+02 4.5492e+02
62.9750 4.6286e+02 4.0392e+02 5.2744e+02 4.0707e+02 5.2460e+02 4.5748e+02 4.6817e+02 4.4465e+02 4.8105e+02 5.1569e+02 4.1476e+02 4.7174e+02 4.0707e+02 5.2460e+02 4.5297e+02
63.0250 4.6087e+02 4.0220e+02 5.2514e+02 4.0533e+02 5.2231e+02 4.5551e+02 4.6615e+02 4.4274e+02 4.7898e+02 5.1345e+02 4.1298e+02 4.6969e+02 4.0533e+02 5.2231e+02 4.5103e+02
63.0750 4.5888e+02 4.0048e+02 5.2285e+02 4.0360e+02 5.2003e+02 4.5355e+02 4.6414e+02 4.4083e+02 4.7691e+02 5.1122e+02 4.1120e+02 4.6766e+02 4.0360e+02 5.2003e+02 4.4911e+02
63.1250 4.5691e+02 3.9877e+02 5.2057e+02 4.0188e+02 5.1776e+02 4.5160e+02 4.6214e+02 4.3894e+02 4.7486e+02 5.0901e+02 4.0943e+02 4.6563e+02 4.0188e+02 5.1776e+02 4.4719e+02
63.1750 4.5494e+02 3.9707e+02 5.1831e+02 4.0016e+02 5.1551e+02 4.4967e+02 4.6014e+02 4.3705e+02 4.7281e+02 5.0680e+02 4.0767e+02 4.6362e+02 4.0016e+02 5.1551e+02 4.4528e+02
63.2250 4.5299e+02 3.9538e+02 5.1605e+02 3.9846e+02 5.1327e+02 4.4774e+02 4.5816e+02 4.3517e+02 4.7078e+02 5.0460e+02 4.0592e+02 4.6162e+02 3.9846e+02 5.1327e+02 4.4338e+02
63.2750 4.5104e+02 3.9370e+02 5.1381e+02 3.9676e+02 5.1104e+02 4.4582e+02 4.5619e+02 4.3330e+02 4.6876e+02 5.0242e+02 4.0418e+02 4.5962e+02 3.9676e+02 5.1104e+02 4.4149e+02
63.3250 4.4910e+02 3.9203e+02 5.1158e+02 3.9508e+02 5.0881e+02 4.4391e+02 4.5423e+02 4.3144e+02 4.6675e+02 5.0025e+02 4.0245e+02 4.5763e+02 3.9508e+02 5.0881e+02 4.3961e+02
63.3750 4.4718e+02 3.9036e+02 5.0936e+02 3.9340e+02 5.0661e+02 4.4200e+02 4.5227e+02 4.2959e+02 4.6474e+02 4.9808e+02 4.0073e+02 4.5566e+02 3.9340e+02 5.0661e+02 4.3774e+02
63.4250 4.4526e+02 3.8870e+02 5.0715e+02 3.9173e+02 5.0441e+02 4.4011e+02 4.5033e+02 4.2775e+02 4.6275e+02 4.9593e+02 3.9901e+02 4.5370e+02 3.9173e+02 5.0441e+02 4.3588e+02
63.4750 4.4335e+02 3.8705e+02 5.0495e+02 3.9006e+02 5.0222e+02 4.3823e+02 4.4839e+02 4.2592e+02 4.6076e+02 4.9379e+02 3.9731e+02 4.5174e+02 3.9006e+02 5.0222e+02 4.3403e+02
63.5250 4.4145e+02 3.8541e+02 5.0276e+02 3.8841e+02 5.0004e+02 4.3636e+02 4.4647e+02 4.2409e+02 4.5879e+02 4.9166e+02 3.9561e+02 4.4980e+02 3.8841e+02 5.0004e+02 4.3218e+02
63.5750 4.3956e+02 3.8377e+02 5.0058e+02 3.8676e+02 4.9788e+02 4.3450e+02 4.4456e+02 4.2228e+02 4.5683e+02 4.8954e+02 3.9392e+02 4.4786e+02 3.8676e+02 4.9788e+02 4.3035e+02
63.6250 4.3768e+02 3.8215e+02 4.9842e+02 3.8512e+02 4.9572e+02 4.3264e+02 4.4265e+02 4.2047e+02 4.5487e+02 4.8743e+02 3.9223e+02 4.4593e+02 3.8512e+02 4.9572e+02 4.2852e+02
63.6750 4.3581e+02 3.8053e+02 4.9626e+02 3.8349e+02 4.9358e+02 4.3080e+02 4.4075e+02 4.1867e+02 4.5293e+02 4.8533e+02 3.9056e+02 4.4402e+02 3.8349e+02 4.9358e+02 4.2670e+02
63.7250 4.3395e+02 3.7892e+02 4.9412e+02 3.8187e+02 4.9144e+02 4.2896e+02 4.3887e+02 4.1689e+02 4.5099e+02 4.8324e+02 3.8889e+02 4.4211e+02 3.8187e+02 4.9144e+02 4.2490e+02
63.7750 4.3210e+02 3.7731e+02 4.9199e+02 3.8025e+02 4.8932e+02 4.2713e+02 4.3699e+02 4.1511e+02 4.4907e+02 4.8116e+02 3.8724e+02 4.4021e+02 3.8025e+02 4.8932e+02 4.2310e+02
63.8250 4.3025e+02 3.7572e+02 4.8986e+02 3.7865e+02 4.8721e+02 4.2531e+02 4.3512e+02 4.1334e+02 4.4715e+02 4.7910e+02 3.8559e+02 4.3832e+02 3.7865e+02 4.8721e+02 4.2131e+02
63.8750 4.2842e+02 3.7413e+02 4.8775e+02 3.7705e+02 4.8511e+02 4.2350e+02 4.3326e+02 4.1157e+02 4.4524e+02 4.7704e+02 3.8395e+02 4.3644e+02 3.7705e+02 4.8511e+02 4.1952e+02
63.9250 4.2659e+02 3.7255e+02 4.8565e+02 3.7545e+02 4.8302e+02 4.2170e+02 4.3141e+02 4.0982e+02 4.4335e+02 4.7499e+02 3.8231e+02 4.3457e+02 3.7545e+02 4.8302e+02 4.1775e+02
63.9750 4.2478e+02 3.7098e+02 4.8356e+02 3.7387e+02 4.8094e+02 4.1991e+02 4.2957e+02 4.0808e+02 4.4146e+02 4.7295e+02 3.8069e+02 4.3271e+02 3.7387e+02 4.8094e+02 4.1599e+02
64.0250 4.2297e+02 3.6942e+02 4.8148e+02 3.7229e+02 4.7887e+02 4.1813e+02 4.2774e+02 4.0634e+02 4.3958e+02 4.7092e+02 3.7907e+02 4.3086e+02 3.7229e+02 4.7887e+02 4.1423e+02
64.0750 4.2117e+02 3.6786e+02 4.7941e+02 3.7073e+02 4.7681e+02 4.1635e+02 4.2592e+02 4.0461e+02 4.3771e+02 4.6891e+02 3.7746e+02 4.2902e+02 3.7073e+02 4.7681e+02 4.1248e+02
64.1250 4.1938e+02 3.6631e+02 4.7734e+02 3.6917e+02 4.7475e+02 4.1459e+02 4.2411e+02 4.0289e+02 4.3585e+02 4.6690e+02 3.7586e+02 4.2719e+02 3.6917e+02 4.7475e+02 4.1074e+02
64.1750 4.1760e+02 3.6477e+02 4.7529e+02 3.6761e+02 4.7271e+02 4.1283e+02 4.2230e+02 4.0118e+02 4.3400e+02 4.6490e+02 3.7427e+02 4.2536e+02 3.6761e+02 4.7271e+02 4.0901e+02
64.2250 4.1583e+02 3.6323e+02 4.7326e+02 3.6606e+02 4.7069e+02 4.1108e+02 4.2050e+02 3.9948e+02 4.3215e+02 4.6291e+02 3.7268e+02 4.2355e+02 3.6606e+02 4.7069e+02 4.0729e+02
64.2750 4.1406e+02 3.6171e+02 4.7123e+02 3.6453e+02 4.6867e+02 4.0934e+02 4.1872e+02 3.9779e+02 4.3032e+02 4.6094e+02 3.7111e+02 4.2174e+02 3.6453e+02 4.6867e+02 4.0558e+02
64.3250 4.1231e+02 3.6019e+02 4.6921e+02 3.6300e+02 4.6666e+02 4.0761e+02 4.1694e+02 3.9610e+02 4.2850e+02 4.5897e+02 3.6953e+02 4.1994e+02 3.6300e+02 4.6666e+02 4.0387e+02
64.3750 4.1056e+02 3.5868e+02 4.6719e+02 3.6147e+02 4.6466e+02 4.0589e+02 4.1517e+02 3.9442e+02 4.2668e+02 4.5701e+02 3.6797e+02 4.1815e+02 3.6147e+02 4.6466e+02 4.0217e+02
64.4250 4.0882e+02 3.5717e+02 4.6519e+02 3.5995e+02 4.6267e+02 4.0417e+02 4.1341e+02 3.9275e+02 4.2488e+02 4.5506e+02 3.6642e+02 4.1637e+02 3.5995e+02 4.6267e+02 4.0048e+02
64.4750 4.0709e+02 3.5567e+02 4.6320e+02 3.5845e+02 4.6069e+02 4.0246e+02 4.1166e+02 3.9109e+02 4.2308e+02 4.5312e+02 3.6487e+02 4.1460e+02 3.5845e+02 4.6069e+02 3.9880e+02
